year_month,hawkish_dovish_index,topic_shift,sentiment_momentum,hawkish_dovish_index_norm,topic_shift_norm,sentiment_momentum_norm,composite_signal,signal_label,composite_signal_smooth
2018-02,0.9778428674413095,0.03906619169283523,0.43711797008106024,0.9780020790873192,0.5334083699224857,0.22187882320729885,0.617786989573863,hawkish,0.1506284753416576
2018-03,0.010468668072947303,0.02570789368844404,0.6965276202071556,0.010470372573671212,0.35101465160240936,0.35355382135006924,0.21555869091521207,neutral,0.3139823574735972
2018-04,-0.004879381245550607,0.028393378751328496,0.050583833278694645,-0.00488017570276401,0.3876821676251472,0.02567609242674159,0.12205540773446102,neutral,0.31846702940784527
2018-05,0.49323497265601274,0.043490791064230934,-0.46151973696324183,0.4933152808062083,0.5938216898798823,-0.23426503400296406,0.30519310908555874,hawkish,0.21426906924507716
2018-06,0.9840176657656841,0.035345944191590546,0.933872494231842,0.9841778827877493,0.482612244952079,0.47402885314324,0.6806634825436955,hawkish,0.369303999787905
2018-07,-0.3371567709107046,0.029782433606148243,-0.3306934741628851,-0.33721166652455764,0.40664827242666035,-0.16785829893012083,-0.06324767456086122,neutral,0.3075363056894642
2018-08,0.9569572981341204,0.03426305417975241,0.40930581369526925,0.9571131092073204,0.4678265038549794,0.2077615163196586,0.5855216497353195,hawkish,0.4009791525727178
2018-09,-0.003954469710555963,0.034403810985149046,-0.9699303386906002,-0.003955113574363408,0.46974839219035786,-0.4923316286946946,-0.008357016381046384,neutral,0.1713056529311372
2018-10,0.9796996108582658,0.0431010065517785,1.2921409544224263,0.9798591248178532,0.5884995862296712,0.6558840725125937,0.7652587475498207,hawkish,0.4474744603013645
2018-11,-0.49170172521086253,0.017614546295741666,-1.3716475583624574,-0.49178178371885317,0.2405083787130167,-0.6962412138951628,-0.33343256404218513,dovish,0.1411563890421963
2018-12,0.4906304166750439,0.02256397059580623,0.4864622159639998,0.4907103007533781,0.3080876392846677,0.24692570747638512,0.3627881243296671,hawkish,0.26487143594576745
2019-01,0.02487831889889511,0.028766190481734163,-0.8870532298984269,0.02488236956821401,0.39277252552251396,-0.4502636364631681,-0.0072943854549106235,neutral,0.007353724944190343
2019-02,0.9818125546102646,0.04439170694375644,1.4337856995528178,0.981972412597777,0.6061227627490638,0.7277822133215862,0.7929604578603058,hawkish,0.38281806557835396
2019-03,0.9907814915095196,0.032203359912881924,0.5003776870861891,0.9909428098126452,0.43970351275135544,0.25398912872258544,0.6044849163672403,hawkish,0.4633836629242117
2019-04,0.004553774258857295,0.030815792470761348,-0.05081136160009454,0.004554515700984092,0.4207577170290969,-0.025791584627140447,0.12031164600098056,neutral,0.5059190067428421
2019-05,0.4833198453990871,0.0342920619490593,-0.4962317730279437,0.48339853917566133,0.4682225748890525,-0.2518846841668251,0.25826078288693277,neutral,0.32768578175171775
2019-06,-0.9972485940343648,0.032922639206839056,-1.9700752138597108,-0.9974109653062978,0.44952452624366973,-1.0,-0.5641070282494183,dovish,-0.061844866453835134
2019-07,-0.23688786489450603,0.012920640956406241,-0.22860409788340838,-0.23692643479990225,0.17641796479932687,-0.11603825898379497,-0.07665666217530134,neutral,-0.12750096917926243
2019-08,-0.9947022939077581,0.042933028459079536,-1.445055348267113,-0.9948642505930045,0.586206019420965,-0.733502628783398,-0.44213468304593173,dovish,-0.3609661244902173
2019-09,0.007838128959213098,0.052522146307188385,1.0127168074839448,0.007839405157521418,0.7171354880666747,0.5140498191943956,0.3724913542413296,hawkish,-0.04876666365996796
2019-10,-0.9843231670550897,0.015383192634276252,-0.743588255401459,-0.9844834338186469,0.21004155643760344,-0.3774415566320657,-0.44401337358579746,dovish,-0.1712189007968
2019-11,-0.9955343663683693,0.015387047255629246,-0.002080181151528304,-0.995696458531033,0.21009418729829074,-0.0010558892050892194,-0.3355670939844527,dovish,-0.13569637110964033
2019-12,0.4875790982198953,0.04171235384981635,0.4493524231517056,0.4876584854848356,0.569538972408746,0.2280889683756531,0.43435177642925393,hawkish,-0.11507623038033225
2020-01,0.0022548204363055883,0.032849294025117916,0.9664449687284882,0.002255187564486479,0.44852307378239187,0.4905624729093763,0.28262773903332505,neutral,0.12713747382604193
2020-02,0.009216333556673761,0.03831436907659181,1.0118767498126078,0.009217834153226223,0.5231430110834565,0.5136234102606518,0.31471706006452294,hawkish,0.34389885850903384
2020-03,0.3333333333333333,0.03143125434622865,-0.1356144122164049,0.333387606417933,0.42916121124024775,-0.06883717497806255,0.24145225344582877,neutral,0.2795990175145588
2020-04,0.9768894964395969,0.021177860810251598,0.9365866900082283,0.9770485528584515,0.2891617463524958,0.4754065648962185,0.6201899145179949,hawkish,0.3921197426761154
2020-05,-0.10649154690311609,0.040978154466690994,-0.13926970114947462,-0.10650888577731878,0.5595142405579878,-0.07069258075513864,0.10404294362992723,neutral,0.32189503719791684
2020-06,-0.9953240493267689,0.02217657184548167,-1.3216434566502555,-0.9954861072457687,0.30279811074435364,-0.6708593902163422,-0.508612826739904,dovish,0.07187334380267256
2020-07,0.16666666666666666,0.03130987096797164,-0.7755570744323256,0.1666938032089665,0.42750384697907684,-0.3936687640026078,0.07682804617652729,neutral,-0.10924727897781665
2020-08,-0.09975954633258416,0.030008488816658893,0.016830001426329816,-0.09977578910747738,0.40973482210365597,0.008542821770422152,0.08557297751923248,neutral,-0.11540393434804823
2020-09,0.018207621677427534,0.016380830207047926,1.033829177510491,0.018210586228802512,0.22366326381183826,0.5247663491410791,0.2318131183773962,neutral,0.1314047140243852
2020-10,0.4961304335376292,0.040052300082294275,0.3236594171774064,0.49621121312460487,0.5468726582443164,0.16428784794632426,0.41183263710703416,hawkish,0.24307291100122083
2020-11,-0.003235046033548028,0.04268435205105736,0.09131125074759033,-0.0032355727613292166,0.582810600730445,0.04634911911240999,0.1874536868483248,neutral,0.27703314744425156
2020-12,-0.9978189118287568,0.02016420843839463,-1.0400663337654608,-0.9979813759594075,0.275321373490161,-0.5279322974313223,-0.47497582756611134,dovish,0.04143683212974908
2021-01,0.48589054951564964,0.03160891057190598,-0.025599710054948988,0.48596966185234985,0.4315869229269721,-0.012994280560890272,0.31996565745076444,hawkish,0.010814505577659173
2021-02,0.9829232483712225,0.038158189775948384,0.9653957360119263,0.9830832872010642,0.5210105445551892,0.4900298878033964,0.6965454445880014,hawkish,0.18051175815755136
2021-03,0.97685111248423,0.03721189823519725,1.9366750607824668,0.9770101626534375,0.5080899140470438,0.9830462548626214,0.8381449157342746,hawkish,0.6182186725910134
2021-04,-0.003053344590796646,0.021373583898037805,-0.4723597352661157,-0.0030538417340845113,0.29183414232170374,-0.23976736113576244,0.014398497662148582,neutral,0.5163629526614748
2021-05,0.975367843164558,0.01670591552901834,-0.018888513016661057,0.9755266518289618,0.228101967052773,-0.009587711618205309,0.45576493736195506,hawkish,0.436102783586126
2021-06,-0.00688866218937767,0.01877333922374553,-0.959349436684019,-0.006889783796215019,0.2563304954850902,-0.4869608175032521,-0.07194501012393459,neutral,0.1327394749667229
2021-07,0.49166697708580565,0.0237369814715123,0.4868008041915057,0.49174702993613245,0.3241038874009763,0.24709757311132324,0.36805925012814283,hawkish,0.2506263924553877
2021-08,0.2546961636085141,0.02058310548458612,-0.67667919889011,0.2547376330478184,0.28104097862421673,-0.34347886523803367,0.08316368723498227,neutral,0.12642597574639672
2021-09,-0.3233385051467039,0.04114956555345514,-0.2911246073933157,-0.3233911508808365,0.5618546813436268,-0.14777334659368324,-0.00513205992735153,neutral,0.14869695914525777
2021-10,-0.9882739411847248,0.03840928406996551,-1.449852295676326,-0.9884348512103777,0.5244389769737265,-0.7359375345044923,-0.4588235077433808,dovish,-0.1269306268119168
2021-11,-0.3392680166780589,0.06327255065075096,-0.6099104507164326,-0.3393232560433724,0.8639211205643264,-0.30958739363128923,0.030570815662562187,neutral,-0.1444615840027235
2021-12,-0.5007163494238904,0.05021638493140176,-0.1934446106929661,-0.5007978756862687,0.6856527055482512,-0.09819148494030101,-0.024080784092122436,neutral,-0.15077782539098047
2022-01,-0.9890005583875152,0.029983062550778976,-0.0018165430069760902,-0.9891615867204389,0.40938765278797606,-0.0009220678450226146,-0.27312495920528956,neutral,-0.08887830921161671
2022-02,-0.9969969481704808,0.022339543226325066,-0.6443223287310547,-0.997159278469622,0.3050233160902752,-0.32705468511972097,-0.4054731220966825,dovish,-0.23422628846469828
2022-03,-0.49510718661078734,0.008969488773566533,0.014022907032757659,-0.49518779959346193,0.12246907564894849,0.007117955159328364,-0.15919901059490174,neutral,-0.27926569729895806
2022-04,0.9964759825252676,0.04766860858223413,1.9636913522819568,0.9966382280011712,0.6508654593272225,0.9967595848458766,0.8929428044523982,hawkish,0.10942355725360453
2022-05,-0.4965819255699904,0.05162585056611157,0.501037556501226,-0.4966627786685619,0.7048974984009471,0.25432407502838866,0.08910136056137595,neutral,0.27428171813962404
2022-06,0.9984942774637665,0.027625399601074543,1.4840036601863846,0.998656851556946,0.3771962080544694,0.753272590683972,0.7386033802443108,hawkish,0.5735491817526949
2022-07,0.3286583287784597,0.04615761612242793,-0.6695441343670196,0.3287118406823063,0.6302344228727986,-0.3398571433500091,0.21859792012975937,neutral,0.3487675536451486
2022-08,-0.9844196699331237,0.04806557005406963,-0.4695943609078332,-0.9845799524092075,0.6562855569215482,-0.2383636713990317,-0.26845541530692807,neutral,0.22958196168904724
2022-09,0.33333333333333337,0.021575045845856247,-0.6629023603260829,0.3333876064179331,0.2945848964784482,-0.33648581316209997,0.1207847675620777,neutral,0.02364242412830289
2022-10,0.4860154388150292,0.01445928384308143,0.14339277509142367,0.48609457148611196,0.197426539183217,0.07278543178587225,0.2755014198851716,neutral,0.04261025738010696
2022-11,0.0,0.030692766265612834,0.9610491748328092,0.0,0.41907792166890434,0.4878235958057414,0.2720704552423937,neutral,0.22278554756321423
2022-12,0.7390611060691006,0.037753826476202595,0.389319431839418,0.7391814394469027,0.5154893826700025,0.19761653215090977,0.5096043502250348,hawkish,0.3523920751175333
2023-01,0.029621335534076976,0.037462576892965435,-0.39098525820238056,0.02962615845782517,0.5115126713832551,-0.19846209700612102,0.10576563569627029,neutral,0.2958134803878995
2023-02,-0.9516171065714366,0.01625890625901874,-0.8790427664285915,-0.9517720481586311,0.22199851863052872,-0.4461975665925962,-0.4479685336520727,dovish,0.05580048408974403
2023-03,0.3000922525982311,0.033107666326395765,-0.42242213367717374,0.30014111339487004,0.45205087984911463,-0.21441929257593026,0.19134592153990332,neutral,-0.0502856588052998
2023-04,-0.002361493650999469,0.025691366212184694,-0.079957072962691,-0.0023618781476335764,0.35078898603869774,-0.040585797131085954,0.0921162054132301,neutral,-0.05483546889964653
2023-05,-0.4823230944327343,0.028813079110634313,0.4232350303467556,-0.48240162591905994,0.39341274116744246,0.2148319147255127,-0.010487253599737456,neutral,0.09099162445113189
2023-06,0.009775297526283679,0.03527165276444846,-0.2757923876798684,0.009776889132932573,0.4815978724900112,-0.1399907910823082,0.10639288007548392,neutral,0.06267394396299208
2023-07,0.9619512622544126,0.05241204264234316,0.9107818897635301,0.9621078864411241,0.7156321366048951,0.4623081816146269,0.7382252500423062,hawkish,0.27804362550601747
2023-08,-0.235911347817183,0.04127332269443461,0.24102936653887838,-0.23594975872679738,0.5635444568752467,0.12234526115714184,0.11138701191899761,neutral,0.31866838067892916
2023-09,0.9869836270408916,0.05545435242721873,0.9430208237865199,0.9871443269785585,0.7571717244897139,0.47867249795959943,0.7656109975262174,hawkish,0.538407753162507
2023-10,0.6600659801784823,0.05266288525006094,-0.25471320518982576,0.6601734516288332,0.7190571325077946,-0.12929110695768792,0.44099918831656526,hawkish,0.43933239925392664
2023-11,-0.36193606234077585,0.03830639587118467,-0.19006178630898216,-0.3619949925003692,0.5230341452248973,-0.09647438076063042,-0.016830067660867636,neutral,0.3965933727273048
2023-12,-0.16061451507192215,0.03879660413419564,-1.1189953552820344,-0.1606406662074155,0.5297274311369502,-0.5679962609598712,-0.07573691542984251,neutral,0.11614406840861825
2024-01,0.9865190329001916,0.04160683073002571,0.3161326318042733,0.9866796571929871,0.5680981635436478,0.16046729057867593,0.613241499113892,hawkish,0.1735581720077272
2024-02,-0.9767401253060688,0.05524136063781551,-0.5370101574132322,-0.9768991574044269,0.7542635422925411,-0.27258358139592975,-0.24625567469278736,neutral,0.0970829696637539
2024-03,-0.6269988577246413,0.0463911992269679,-0.4159608566317975,-0.627100945210789,0.6334237581428898,-0.21113958173041514,-0.1241551251605732,neutral,0.08094356642017703
2024-04,0.9926491776461668,0.0616615105152027,0.015325361864937936,0.9928108000445556,0.8419240367600174,0.007779074502903348,0.6520352533966984,hawkish,0.09387481784777917
2024-05,-0.47453839801442116,0.033963420402376404,0.505504318229119,-0.47461566200228494,0.463735315084379,0.2565913802035763,0.026251743785472598,neutral,0.18471062400719915
2024-06,-0.9231818640694143,0.0281062576348569,-0.24045751586193276,-0.9233321758516431,0.38376182627445626,-0.12205499270803767,-0.29082082027073164,neutral,0.12915539230381298
2024-07,-0.4864397680439711,0.03492599913971963,-1.4477223642253447,-0.48651896980402226,0.47687833038634053,-0.7348563923044398,-0.27200100649703873,neutral,-0.17885669432743276
2024-08,0.48469469312307495,0.04307774745610866,0.8980827278437402,0.4847736107513297,0.5881820073777403,0.45586215263540325,0.5071226923044749,hawkish,-0.01856637815443196
2024-09,0.006858282354154377,0.043062043662348753,0.8251003660589216,0.0068593990145696246,0.5879675883451166,0.4188166828627879,0.3047790409681992,hawkish,0.17996690892521164
2024-10,0.9937799047447974,0.039305097471470415,1.4505491819719212,0.9939417112473286,0.5366703807923662,0.7362912703876162,0.7794651798529262,hawkish,0.5304556377085333
2024-11,0.9633894069817606,0.009936309214044377,0.44673678464671396,0.9635462653261234,0.13567000701225843,0.22676128378443022,0.49414789336945597,hawkish,0.5261307047301936
2024-12,-0.09367615285924322,0.05219554905880508,-0.10133608803349398,-0.09369140514055053,0.7126761410371238,-0.05143767472459055,0.16089497783753975,neutral,0.47816935035330715
2025-01,-0.49193124031941715,0.036152895914726216,-1.4642778626605364,-0.4920113361968865,0.4936303346248146,-0.7432598777748024,-0.2716933974237509,neutral,0.1277831579277481
2025-02,0.9998372072519945,0.025686567053702737,0.09111950067558494,1.0,0.35072345850217745,0.04625178776655253,0.519092573880619,hawkish,0.13609805143146914
2025-03,-0.49747243979797645,0.013823824901953578,-0.4094907173468332,-0.49755343788941003,0.1887500057600259,-0.20785537245787258,-0.20475298516511803,neutral,0.014215397097249874
2025-04,-0.011350541008785542,0.014078037521209147,0.451451748276579,-0.01135238909540281,0.1922210156787047,0.2291545749627034,0.1218717215542613,neutral,0.14540377008992061
2025-05,-0.007651337939832803,0.024969626195191684,-1.0187213629795684,-0.007652583724966732,0.3409343739229569,-0.5170977005409457,-0.05591003147538334,neutral,-0.04626376502874683
2025-06,0.9867986270236313,0.03544421872130164,1.4606776670540194,0.9869592968397334,0.48395408183012073,0.7414324370856402,0.7623996744106216,hawkish,0.27612045482983305
