date,topic,cluster_compound,n_sentences
2012-01-25,39,-0.2574162229802823,3
2012-01-25,41,0.024089073912970587,3
2012-01-25,44,0.4281146840512804,3
2012-01-25,47,-0.0036668036045739427,1
2012-01-25,51,-4.285039132412294e-06,2
2012-01-25,52,-0.9993508237018318,1
2012-01-25,53,-0.9974718459416181,1
2012-04-25,0,0.7589418697377065,3
2012-04-25,1,-0.46542657257188547,11
2012-04-25,2,0.27192987891167303,3
2012-04-25,3,-0.004512453451752663,1
2012-04-25,4,-0.11715358893297889,6
2012-04-25,5,-0.018723277015548472,6
2012-04-25,6,0.5804344616611843,4
2012-04-25,7,-0.2907682785005079,2
2012-04-25,8,-0.0015541008751824847,1
2012-04-25,9,0.19759739728330228,8
2012-04-25,10,-0.4845671230827975,2
2012-04-25,11,-0.6826199747418519,3
2012-04-25,12,-0.00012806607628590427,1
2012-04-25,13,0.11560312042131685,8
2012-04-25,15,0.00031059319083226455,2
2012-04-25,16,-0.2874897678053448,6
2012-04-25,18,-0.16054453428908744,7
2012-04-25,20,-0.4912573377432814,2
2012-04-25,21,-0.00018041435700411057,1
2012-04-25,23,0.004293950798455626,1
2012-04-25,24,0.1933590408206916,5
2012-04-25,26,-0.002579992520622909,1
2012-04-25,28,0.24595356928663628,3
2012-04-25,31,-0.05370311937153834,6
2012-04-25,32,0.1693224170287332,6
2012-04-25,33,-0.0017140570598712657,1
2012-04-25,34,-0.052057461405638605,1
2012-04-25,35,0.9989940418426073,2
2012-04-25,36,-5.085096790935495e-05,1
2012-04-25,38,-5.436497872324253e-05,1
2012-04-25,39,0.21223337522072447,3
2012-04-25,40,-0.29628074271459326,4
2012-04-25,41,-0.020459853489683155,2
2012-04-25,44,0.2746154253664675,3
2012-04-25,45,0.13213821127646952,2
2012-04-25,46,0.17940169398315872,3
2012-04-25,51,-0.001452719996450469,1
2012-06-20,0,-0.9403867585710373,1
2012-06-20,1,0.2946965855171489,3
2012-06-20,2,0.15732751727355776,11
2012-06-20,3,0.22219529428301144,4
2012-06-20,4,-0.9998733315685513,2
2012-06-20,6,-0.9221855690702796,1
2012-06-20,7,-0.6630631062371322,2
2012-06-20,9,0.26235485444561046,6
2012-06-20,10,-0.9999958944621881,2
2012-06-20,11,0.002116670219395798,7
2012-06-20,13,-0.08292101035472114,5
2012-06-20,14,0.3678637822790506,5
2012-06-20,16,-0.24247207374887977,15
2012-06-20,17,-0.9988274839761289,1
2012-06-20,18,-0.2465683507056866,4
2012-06-20,20,-0.9901127021851721,2
2012-06-20,22,0.03171672658289708,5
2012-06-20,23,-5.6960589712199784e-05,3
2012-06-20,24,-0.08106652222340927,1
2012-06-20,25,-0.22131612358941988,4
2012-06-20,26,0.500001432072338,2
2012-06-20,28,-0.008016493972718308,1
2012-06-20,29,-0.9936500683128102,2
2012-06-20,30,-0.004268781756143388,6
2012-06-20,31,0.1263338798330551,12
2012-06-20,32,-0.8876905481915855,1
2012-06-20,34,-0.9157757278154577,2
2012-06-20,38,-0.9986868168580258,1
2012-06-20,39,-0.3310285847692285,2
2012-06-20,40,-0.4999935690600168,2
2012-06-20,44,-0.1133341559384462,3
2012-06-20,45,-0.9929708900356218,1
2012-06-20,46,-0.7197930643596919,1
2012-06-20,51,-0.0002518684195820242,1
2012-09-13,0,-0.0003075034508128738,4
2012-09-13,1,-0.006840821272291982,12
2012-09-13,2,0.2505544960806471,17
2012-09-13,3,0.9999898257874378,1
2012-09-13,4,-0.20018326739262612,13
2012-09-13,5,-0.0006017270497977734,2
2012-09-13,6,-0.0015998172727573017,6
2012-09-13,7,-1.5503951225070978e-05,1
2012-09-13,8,0.0060607235645875335,1
2012-09-13,9,-0.2902837789489695,5
2012-09-13,10,-0.00041431271248863294,3
2012-09-13,11,-5.0450065182043126e-05,3
2012-09-13,12,-8.261876156723247e-05,1
2012-09-13,13,0.24510723586920827,12
2012-09-13,14,0.5288829412917548,15
2012-09-13,15,9.736818901728839e-05,1
2012-09-13,16,-0.4426851992242102,9
2012-09-13,17,-0.9999859562310718,1
2012-09-13,18,0.19769018856683546,5
2012-09-13,19,-0.9893313639488497,1
2012-09-13,22,-3.0818374192165265e-05,1
2012-09-13,23,8.841580802254612e-05,1
2012-09-13,24,-0.11620359663356794,1
2012-09-13,25,0.9469751400314195,2
2012-09-13,26,0.17143845366095908,3
2012-09-13,30,-0.9973724462121254,2
2012-09-13,31,0.08910359056193802,3
2012-09-13,32,0.9996084189028807,1
2012-09-13,33,-0.2676484449475538,2
2012-09-13,36,-1.9278531908639707e-06,1
2012-09-13,42,-0.9947890026359687,1
2012-09-13,43,-2.4484269374625e-05,1
2012-09-13,44,0.13262928777880062,5
2012-09-13,46,-0.138788253662824,1
2012-12-12,0,0.003355747902897832,8
2012-12-12,1,-0.2519555961704809,8
2012-12-12,2,-0.09205200570350107,11
2012-12-12,3,-0.02024383076604863,7
2012-12-12,4,-0.20389468993611165,11
2012-12-12,5,0.05032835184469301,6
2012-12-12,6,0.19657234619842825,5
2012-12-12,7,-0.2501172855679066,4
2012-12-12,8,0.11542570200419634,7
2012-12-12,9,-0.0011266137141158576,3
2012-12-12,10,-0.4985746348698399,4
2012-12-12,11,0.12907153447286196,11
2012-12-12,12,-0.019550282377167605,2
2012-12-12,13,-0.22687310247655645,2
2012-12-12,14,-0.03081827631467604,2
2012-12-12,15,-0.0041381576884305105,1
2012-12-12,16,-0.3275407846420852,25
2012-12-12,17,-0.9974874529184774,2
2012-12-12,18,0.10949727480431086,15
2012-12-12,20,-0.003344817759564004,3
2012-12-12,21,-0.33332028564072697,3
2012-12-12,22,-0.0028542339391481875,8
2012-12-12,23,0.03710993094728963,5
2012-12-12,24,-0.04028723331293804,3
2012-12-12,25,0.002067584377073217,1
2012-12-12,26,-0.0012519536973911727,2
2012-12-12,27,-0.9999854015742926,1
2012-12-12,28,-1.6883846967630234e-05,2
2012-12-12,29,-8.799910574452952e-06,1
2012-12-12,30,0.04061021376401186,1
2012-12-12,31,-0.9948884960031137,1
2012-12-12,32,-0.0011922308767680079,1
2012-12-12,35,0.9884329515043646,1
2012-12-12,36,-0.00037735117757620174,2
2012-12-12,39,-0.08479700990176219,9
2012-12-12,40,-0.024263889776975134,4
2012-12-12,41,-0.006201272852194961,2
2012-12-12,44,0.9431968159042299,1
2012-12-12,46,-0.553872995699256,6
2012-12-12,50,-0.0006002592749609903,1
2012-12-12,51,-1.0956412950235972e-06,1
2012-12-12,52,-0.3492435934895184,1
2013-03-20,0,-0.017242949033629884,2
2013-03-20,1,-0.46796573000753294,15
2013-03-20,2,0.04276743574978355,5
2013-03-20,3,0.2978987033638987,3
2013-03-20,4,-0.3248904253749402,10
2013-03-20,5,-0.48724636016800105,2
2013-03-20,6,0.3875848790751964,3
2013-03-20,7,-0.0003344874390904806,1
2013-03-20,8,-0.01907635573297739,1
2013-03-20,9,-0.36057100256858804,5
2013-03-20,10,-0.48893356435891544,6
2013-03-20,11,0.2724633853413465,4
2013-03-20,12,0.190516718478951,3
2013-03-20,13,-0.23085616333425657,15
2013-03-20,14,0.180997797486208,7
2013-03-20,16,0.00982212494921697,3
2013-03-20,17,-0.9967510540954407,4
2013-03-20,18,-0.11186546207570203,8
2013-03-20,21,-4.683302064734107e-05,1
2013-03-20,22,-3.457159250075392e-05,2
2013-03-20,23,-0.5000784891596197,2
2013-03-20,24,-0.00045451501691218255,4
2013-03-20,25,0.0043856198390130885,3
2013-03-20,26,-0.4658075264517265,4
2013-03-20,28,-0.9680625973269343,1
2013-03-20,30,0.2546900729648769,2
2013-03-20,31,-0.036276608790392594,3
2013-03-20,32,-7.707788384792025e-05,3
2013-03-20,33,0.3329291040692321,3
2013-03-20,34,0.1626901589899717,5
2013-03-20,37,-0.0031817505550861824,1
2013-03-20,39,-0.9999899195059925,1
2013-03-20,40,-0.41290160999548675,4
2013-03-20,41,-0.007343601630585302,6
2013-03-20,44,-0.22215376450989766,4
2013-03-20,45,-0.46962986056322126,6
2013-03-20,46,-0.499972225102443,2
2013-03-20,52,-0.3218449649799974,3
2013-06-19,0,-0.3081201862279717,12
2013-06-19,1,0.25325734184999266,3
2013-06-19,2,-0.13261785613008215,4
2013-06-19,4,0.09068800548822083,10
2013-06-19,5,0.021568763884715736,2
2013-06-19,6,-0.0008840738327364761,6
2013-06-19,8,-0.013719758494488588,3
2013-06-19,9,0.3341878436856575,5
2013-06-19,10,0.2947278305890298,3
2013-06-19,11,0.07508321343561733,15
2013-06-19,12,-0.002040396709465616,3
2013-06-19,13,0.002106963420284761,7
2013-06-19,14,0.06995402285910875,10
2013-06-19,16,-0.006311455588647164,5
2013-06-19,17,-0.5902202935249079,2
2013-06-19,18,-9.525990989800448e-06,2
2013-06-19,20,-0.191748761732183,3
2013-06-19,21,-0.9992298234064947,1
2013-06-19,23,-0.00010645570020528794,1
2013-06-19,24,-0.5725884268734566,3
2013-06-19,25,-0.36312088805246107,5
2013-06-19,26,-0.016999997257244104,1
2013-06-19,30,0.036930852103978395,1
2013-06-19,31,-0.0005686742006218992,1
2013-06-19,33,0.1470365651184693,2
2013-06-19,35,0.011927942221518606,1
2013-06-19,36,0.004590190261751559,2
2013-06-19,38,-0.26667645835709664,4
2013-06-19,46,-0.189200536979318,7
2013-06-19,52,-0.08948380872607231,1
2013-06-19,53,-0.059261764728183106,7
2013-09-18,0,-0.0020850550330351325,5
2013-09-18,1,0.13199703015754527,10
2013-09-18,2,-0.0661797996033438,13
2013-09-18,3,0.16606392354271313,6
2013-09-18,4,-0.06736435584123125,11
2013-09-18,6,0.08140316978096962,1
2013-09-18,7,0.00036344524114806376,4
2013-09-18,8,0.6660159323741421,3
2013-09-18,9,0.311956170726618,11
2013-09-18,10,0.9812203082403244,2
2013-09-18,11,0.2176718387728528,8
2013-09-18,12,-0.008066346643317956,2
2013-09-18,13,0.24503474035668069,6
2013-09-18,14,-0.9999683870410081,1
2013-09-18,15,-0.00019190664545476466,1
2013-09-18,16,-0.5856894969932682,5
2013-09-18,17,-0.8345693053779542,1
2013-09-18,18,-0.12799196799956292,5
2013-09-18,20,-0.9999988416810623,1
2013-09-18,21,-0.23785717453574762,1
2013-09-18,22,-0.004089453075103222,2
2013-09-18,23,-0.00047348036981098574,4
2013-09-18,24,-2.483902828842588e-05,1
2013-09-18,25,0.6651019406682542,3
2013-09-18,28,0.8918547452371968,2
2013-09-18,31,0.4475962963606861,2
2013-09-18,32,-0.9999971778166952,1
2013-09-18,33,0.24935387651229057,4
2013-09-18,34,0.9999992623130822,1
2013-09-18,35,0.27963601347467676,6
2013-09-18,37,-6.8782106268372445e-06,1
2013-09-18,38,-0.056175536243245006,1
2013-09-18,39,0.7869043475181267,3
2013-09-18,40,-0.00034855590313043194,2
2013-09-18,41,-6.749905969627434e-05,1
2013-09-18,44,-0.1628293220182968,2
2013-09-18,45,-0.21478569947925052,2
2013-09-18,46,0.48971984028094084,2
2013-09-18,51,-2.886337006202666e-05,1
2013-12-18,0,-0.1304434473662955,7
2013-12-18,1,0.12161324857675476,12
2013-12-18,2,0.5326908178750122,3
2013-12-18,3,0.10515077816495193,5
2013-12-18,4,-0.13660787178653302,15
2013-12-18,5,-0.05470647843321785,2
2013-12-18,6,-0.02747638333433618,3
2013-12-18,7,-0.0013302062534279457,2
2013-12-18,8,-0.15406065418983417,2
2013-12-18,9,0.23798143904991775,4
2013-12-18,10,-0.19039458434629414,5
2013-12-18,11,-0.024589537461810623,24
2013-12-18,12,-0.00015413746169201659,2
2013-12-18,13,0.28587803787508725,7
2013-12-18,14,-0.3041355846994283,3
2013-12-18,15,-0.02855989023055372,2
2013-12-18,16,0.1426274771897642,12
2013-12-18,17,-0.8955076326819835,1
2013-12-18,18,-0.20125801752666916,4
2013-12-18,20,-0.009585325737134553,1
2013-12-18,21,0.8049411913344215,2
2013-12-18,22,0.00019650747180725384,6
2013-12-18,23,0.42555281890487134,3
2013-12-18,24,-0.013400405976312868,2
2013-12-18,25,0.10873606570433066,9
2013-12-18,26,-0.9205012453021482,1
2013-12-18,28,1.1772521972375216e-05,2
2013-12-18,29,-0.00022515595310323988,1
2013-12-18,30,-0.4943077602495265,4
2013-12-18,31,-0.38905129602657096,5
2013-12-18,32,-0.00022430589888244867,1
2013-12-18,33,0.022134696190372782,2
2013-12-18,34,-0.9983499911531908,1
2013-12-18,35,0.9970689217188919,1
2013-12-18,36,-0.0010948281897071865,2
2013-12-18,37,-0.48282508388274437,2
2013-12-18,39,-0.0010378530470234182,5
2013-12-18,40,-0.000346579868344854,2
2013-12-18,41,5.09438177687116e-05,1
2013-12-18,43,-0.032968680665362626,1
2013-12-18,44,0.2902358105038673,7
2013-12-18,45,-0.13582681758981607,6
2013-12-18,46,-0.9666611440716224,1
2013-12-18,49,-8.941162013798021e-05,1
2013-12-18,50,0.2843302308465354,1
2013-12-18,51,-7.368356989445601e-06,1
2013-12-18,52,-0.006795584618392543,3
2014-03-19,0,-0.12138844645733116,4
2014-03-19,1,-0.2682541537858878,16
2014-03-19,2,-0.505469491367819,2
2014-03-19,4,-0.0801038638505922,14
2014-03-19,5,0.3731388327212599,8
2014-03-19,6,-0.13900738945267221,1
2014-03-19,7,-0.9997396315884544,1
2014-03-19,8,-0.9177214505616575,1
2014-03-19,9,0.17713533391100925,5
2014-03-19,10,-0.9999990715205911,2
2014-03-19,11,-0.24764156172031448,4
2014-03-19,12,-0.0028194903857183817,3
2014-03-19,13,-4.004746733698994e-05,2
2014-03-19,14,-0.3550773147979963,7
2014-03-19,16,-0.9207769617882207,3
2014-03-19,18,-0.09914140305514015,3
2014-03-19,20,-0.0001727994627174212,1
2014-03-19,22,-0.00024015636211061064,2
2014-03-19,24,-0.26102824391375634,2
2014-03-19,26,0.4998439284106446,2
2014-03-19,27,-0.12682740949094296,2
2014-03-19,28,-0.16385055163909784,5
2014-03-19,31,-0.9922400213581568,1
2014-03-19,32,-0.06803314516378241,3
2014-03-19,35,-0.2492711535063563,4
2014-03-19,36,-0.0001280910357763787,1
2014-03-19,37,0.017246896244614618,3
2014-03-19,38,-0.65293409698495,4
2014-03-19,40,-0.4731428905932802,2
2014-03-19,41,-0.0014453735220740782,1
2014-03-19,43,-0.5175610232108738,1
2014-03-19,44,0.6648619180267966,3
2014-03-19,45,0.020986579200553024,2
2014-03-19,46,-0.00022214051750779618,1
2014-03-19,51,-0.014427386748138815,1
2014-06-18,1,-0.017612399247039907,12
2014-06-18,2,-0.3276827367664277,6
2014-06-18,4,-0.8305894154167118,6
2014-06-18,5,0.018208651089783718,6
2014-06-18,9,-0.24886305009297516,4
2014-06-18,10,1.2907228221337164e-05,2
2014-06-18,11,-0.5000019010527978,2
2014-06-18,13,0.7323183252179355,2
2014-06-18,14,-0.19910302330144186,5
2014-06-18,16,0.969920307819848,1
2014-06-18,17,-0.9983581253786724,1
2014-06-18,18,-0.5003377114669547,2
2014-06-18,20,-0.4894653061292473,2
2014-06-18,21,5.699296465877524e-07,2
2014-06-18,23,-0.00012819429747423783,2
2014-06-18,24,-0.2143077570185028,4
2014-06-18,25,-6.355083274911522e-05,1
2014-06-18,27,0.2631426849249287,5
2014-06-18,29,-0.0008100092372842482,1
2014-06-18,30,-0.5047009978056849,2
2014-06-18,31,-0.2450392786935936,5
2014-06-18,32,-0.007612048488226719,1
2014-06-18,34,-0.0004522946459897999,3
2014-06-18,36,0.00014529936015605927,1
2014-06-18,37,-0.00036610994720831513,1
2014-06-18,38,-0.9914272791756957,1
2014-06-18,39,-0.8265937780961394,1
2014-06-18,41,-0.008174082773621194,1
2014-06-18,45,0.47615539382604766,2
2014-06-18,46,-0.3970464806952805,1
2014-09-17,0,-0.4402526941761001,3
2014-09-17,1,-0.9287065797507239,5
2014-09-17,2,-0.0036813926378727047,2
2014-09-17,4,-0.008659842681822738,6
2014-09-17,6,0.2888208615129046,6
2014-09-17,7,0.008439537673136025,3
2014-09-17,8,-0.3377926261018729,2
2014-09-17,9,-5.618003558538476e-05,1
2014-09-17,10,-0.24978518815710515,4
2014-09-17,11,7.36050560590229e-05,2
2014-09-17,12,-0.0009198941188515164,1
2014-09-17,14,-0.9999705682434978,1
2014-09-17,18,-0.007270379153467843,3
2014-09-17,20,-0.027390423799431574,4
2014-09-17,21,-0.9293726673349738,1
2014-09-17,24,-0.08587237187663135,10
2014-09-17,27,-0.9097106887493283,1
2014-09-17,28,-0.3666550536374388,5
2014-09-17,29,-0.5576855645825466,3
2014-09-17,30,-0.9710154835483991,1
2014-09-17,31,-0.0002819524820552033,3
2014-09-17,32,0.0660621887102114,7
2014-09-17,37,-0.01404094982171955,1
2014-09-17,38,-0.5111266511084978,2
2014-09-17,39,0.11497654020786285,1
2014-09-17,41,-0.003948479687096551,1
2014-09-17,46,-1.9333958390414335e-05,3
2014-09-17,51,-3.959876403314411e-05,1
2014-12-17,0,-0.3691778571505193,13
2014-12-17,1,-0.9996601477178046,1
2014-12-17,2,0.1999079361714479,5
2014-12-17,3,-0.00014399134670384228,2
2014-12-17,4,-0.4089078346761738,5
2014-12-17,5,0.2534038540358523,4
2014-12-17,6,0.13363768367424242,10
2014-12-17,7,0.1569106745951719,3
2014-12-17,8,-0.00019299235378156254,1
2014-12-17,9,0.009627519965836958,6
2014-12-17,11,-0.004545856393178838,2
2014-12-17,12,-0.0023497107154071273,3
2014-12-17,13,0.24992032729395142,4
2014-12-17,14,-0.9999497560584132,1
2014-12-17,15,-0.45697700363007243,2
2014-12-17,17,-0.9976402313131807,2
2014-12-17,20,0.24994129477885352,4
2014-12-17,21,-0.00040291380969392776,1
2014-12-17,22,0.000348282709637715,1
2014-12-17,23,-0.002411553614955153,5
2014-12-17,24,-0.1374272488539537,7
2014-12-17,25,0.3500307595135737,7
2014-12-17,26,-0.004074800106690664,3
2014-12-17,28,0.9991837045458567,2
2014-12-17,29,0.9843926772482519,1
2014-12-17,30,0.4913520812988281,1
2014-12-17,31,-0.13678518164449543,5
2014-12-17,32,0.12789730762832516,7
2014-12-17,33,0.0018042521114693955,1
2014-12-17,36,0.004999980901629897,1
2014-12-17,38,-0.9802928324788809,1
2014-12-17,39,0.8906597251625499,1
2014-12-17,41,-0.005810301232486381,1
2014-12-17,45,-0.008301220509792984,1
2014-12-17,46,-0.0018011466581810964,1
2014-12-17,53,-0.5216774030841407,6
2015-03-18,0,-0.32022131779150786,8
2015-03-18,1,0.9999338190435452,5
2015-03-18,2,0.10525436086049844,8
2015-03-18,4,-0.2610419442266192,4
2015-03-18,5,0.3149945857003331,1
2015-03-18,6,-0.0022470196872745873,1
2015-03-18,7,-5.9555179859671625e-05,1
2015-03-18,8,-0.2510856890211642,5
2015-03-18,9,-0.25298033462679825,4
2015-03-18,10,-0.5861226631752139,5
2015-03-18,11,-0.0046808357260488265,4
2015-03-18,12,-2.139252148936066e-05,1
2015-03-18,13,0.053957404353601156,6
2015-03-18,17,0.003577009541913867,1
2015-03-18,18,-0.00010991872113663703,1
2015-03-18,20,-0.49213037290377315,2
2015-03-18,22,0.1983676794795713,5
2015-03-18,23,-4.482851497300544e-05,3
2015-03-18,24,-0.3339183657722515,5
2015-03-18,25,0.3409926978160911,8
2015-03-18,27,-0.42319498699479824,5
2015-03-18,28,0.9678393878210372,2
2015-03-18,29,-0.029085829136874963,1
2015-03-18,32,0.24450692939509722,4
2015-03-18,34,0.0004458300881360344,2
2015-03-18,38,-0.5049712357250655,2
2015-03-18,39,1.2502841872930048e-06,2
2015-03-18,40,-0.00019428487330230837,1
2015-03-18,44,-2.0925713436703575e-05,4
2015-03-18,45,-0.00462992338816548,1
2015-03-18,46,-0.004325713729485869,1
2015-06-17,0,-0.224422286497429,5
2015-06-17,1,-0.15612403588837864,4
2015-06-17,2,-0.23927931757862098,5
2015-06-17,3,-6.895866181366728e-05,1
2015-06-17,4,-0.17716196306149357,4
2015-06-17,5,0.9999805118372933,1
2015-06-17,6,-0.02749345031353793,6
2015-06-17,7,-0.19798174913548394,9
2015-06-17,8,0.25006083824884334,12
2015-06-17,9,-0.0007343683319049887,1
2015-06-17,10,0.6512845476534822,2
2015-06-17,11,0.000165281748650159,1
2015-06-17,12,0.6111450703174341,1
2015-06-17,13,0.0011666129890575878,3
2015-06-17,14,0.1615075498506743,6
2015-06-17,17,-0.5004850037812503,2
2015-06-17,18,-0.4719487620641303,1
2015-06-17,20,-0.04594158881777162,5
2015-06-17,21,0.8002213551484063,4
2015-06-17,24,-0.008562752376572494,7
2015-06-17,25,0.09389753712821403,1
2015-06-17,26,-0.999893370977361,1
2015-06-17,27,0.6655228534246497,3
2015-06-17,28,0.9977475587974448,3
2015-06-17,31,-0.9629073150749718,1
2015-06-17,32,-0.00020181268756047643,4
2015-06-17,33,0.00014102223212830722,1
2015-06-17,37,-0.007378612761385739,1
2015-06-17,39,-2.0605099109616276e-05,1
2015-06-17,41,-0.6482771009905264,1
2015-06-17,43,-0.9977117603302759,1
2015-06-17,44,0.3332199992704166,3
2015-06-17,45,0.00015795452054589987,1
2015-06-17,46,-0.0002253263010061346,1
2015-06-17,49,-9.277919309624849e-05,2
2015-06-17,53,0.13605368711091614,2
2015-09-17,0,-0.564748565001422,7
2015-09-17,1,0.6775651874898273,6
2015-09-17,2,0.08933898727071013,11
2015-09-17,4,-0.12948032010899624,4
2015-09-17,5,-0.06077722472773909,12
2015-09-17,6,0.05967751263785015,8
2015-09-17,7,-9.095501263800543e-05,1
2015-09-17,8,-0.49920409208050387,4
2015-09-17,9,-0.11500733695420548,9
2015-09-17,11,-0.07321101237903349,1
2015-09-17,14,0.19339543503629883,5
2015-09-17,16,-0.00044153364319754473,2
2015-09-17,17,-0.9987537446013448,1
2015-09-17,18,-3.1096137426800396e-05,2
2015-09-17,20,0.19111956283450127,1
2015-09-17,21,0.999986241170177,1
2015-09-17,23,-0.001027976670229691,2
2015-09-17,24,0.16092568955429934,6
2015-09-17,28,0.40852597892360515,5
2015-09-17,29,-0.43708255780135613,3
2015-09-17,31,0.0013558166101574898,1
2015-09-17,32,1.528028801800474e-05,2
2015-09-17,33,0.006538622896187007,1
2015-09-17,34,-0.33488663421384973,3
2015-09-17,35,-0.99949043356537,1
2015-09-17,36,4.765277066098861e-05,3
2015-09-17,39,-0.2834946152788689,1
2015-09-17,40,-0.012545490669893411,2
2015-09-17,43,-0.4498782485770789,2
2015-09-17,51,-0.002521204261938692,2
2015-12-16,0,-0.1383005868033034,17
2015-12-16,1,-0.5018409258502743,2
2015-12-16,2,0.09524536706973433,10
2015-12-16,3,-0.05689071917140609,4
2015-12-16,4,-0.32110732490156124,4
2015-12-16,5,-0.14413077084361703,8
2015-12-16,6,-0.2743971252314168,4
2015-12-16,7,-0.0008055958858150802,4
2015-12-16,8,-0.15830826384481042,5
2015-12-16,9,-0.0001689724067593564,3
2015-12-16,10,0.22031524642006106,2
2015-12-16,11,-3.5239610610915406e-05,1
2015-12-16,13,0.2959892228170977,4
2015-12-16,14,0.9999999847030896,1
2015-12-16,17,-0.42063405340832105,7
2015-12-16,20,-0.25288227950750297,4
2015-12-16,21,0.4713374588956185,2
2015-12-16,24,0.1510175908093978,6
2015-12-16,25,-0.0053966868133557,1
2015-12-16,27,0.5186578472561614,4
2015-12-16,28,-0.23721588133834626,4
2015-12-16,30,0.05996725428849459,1
2015-12-16,31,-0.18324100345207625,10
2015-12-16,32,-0.01938752380033293,2
2015-12-16,34,-0.02048457979981322,4
2015-12-16,35,-0.00578479689283995,1
2015-12-16,37,0.4605241224689962,2
2015-12-16,39,0.31467055079989353,6
2015-12-16,44,-0.00020657084031938666,1
2015-12-16,45,-3.778993584546697e-05,1
2015-12-16,47,-0.0006246291814022698,2
2015-12-16,49,-0.059065679262857884,1
2015-12-16,51,-0.2990616558975792,3
2015-12-16,53,-0.9447216102753373,4
2016-03-16,0,0.08020397724700302,11
2016-03-16,1,0.9999409515924297,3
2016-03-16,2,0.1999218314057977,5
2016-03-16,3,-0.0024579219170846045,1
2016-03-16,4,-0.6573214794467882,3
2016-03-16,5,0.24811915753582525,4
2016-03-16,6,-0.1902843694551848,1
2016-03-16,7,-3.6881591469750674e-07,1
2016-03-16,8,-0.013495624996721745,1
2016-03-16,9,-0.060859800548083376,8
2016-03-16,10,-0.6336615031208582,7
2016-03-16,11,-0.00024381406547036022,1
2016-03-16,13,0.788152076497363,5
2016-03-16,15,-0.0007641985057489364,1
2016-03-16,17,-0.501294989433589,6
2016-03-16,18,-0.1199445918289257,2
2016-03-16,20,-0.2903641770965919,4
2016-03-16,21,0.13208947513098224,2
2016-03-16,22,-0.09662263085862273,7
2016-03-16,23,-3.0308815439639147e-06,1
2016-03-16,24,-0.010054078770955195,7
2016-03-16,25,-0.00015393043058035497,3
2016-03-16,27,-0.33917757715804936,6
2016-03-16,28,0.22289752701908583,4
2016-03-16,35,0.9999989336661343,2
2016-03-16,37,-0.49988956308789056,2
2016-03-16,38,-0.17510339176442358,2
2016-03-16,41,-0.0029169428707973566,1
2016-03-16,44,-0.028157246531918645,1
2016-03-16,52,0.9477324690669775,1
2016-03-16,53,0.2841683008402864,10
2016-06-15,0,-0.21905063655712334,15
2016-06-15,1,-0.08414896258178181,16
2016-06-15,2,0.3042715172237574,6
2016-06-15,5,-0.0042841835602303036,1
2016-06-15,7,-0.20000957797626295,5
2016-06-15,8,-0.3313620158699564,8
2016-06-15,9,-0.19558005911910317,7
2016-06-15,10,-0.25046522436430907,4
2016-06-15,11,0.33502341407052444,3
2016-06-15,16,-0.01746325212297961,2
2016-06-15,18,-0.0054407287624655964,2
2016-06-15,20,0.13579745963215828,1
2016-06-15,21,-0.9998103457289531,1
2016-06-15,23,-0.01441027125283926,6
2016-06-15,24,-0.6604163261539876,3
2016-06-15,25,-0.002116533686034927,2
2016-06-15,27,0.13836218399592326,2
2016-06-15,29,-0.616500845817302,5
2016-06-15,31,-0.26397630919535686,4
2016-06-15,32,-0.040658933249687834,1
2016-06-15,34,-0.9150831195065621,1
2016-06-15,35,-0.0003899828989233356,1
2016-06-15,37,-0.5913423446399975,2
2016-06-15,39,-0.7477281354367733,1
2016-06-15,40,-0.4957675321784336,1
2016-06-15,41,-0.007090793485986069,1
2016-06-15,42,-0.9999634412519924,1
2016-06-15,46,-0.5541774196899496,1
2016-06-15,47,-0.36984163435408846,2
2016-06-15,49,-4.100263424788864e-06,1
2016-06-15,53,-0.2512225106898711,4
2016-09-21,0,-0.05654799243302951,6
2016-09-21,1,0.45819492130495393,15
2016-09-21,2,0.16915119864527334,7
2016-09-21,4,-0.08720315525737021,6
2016-09-21,5,-0.45390395606041317,7
2016-09-21,6,0.08374804348350154,5
2016-09-21,8,-0.6667118880773254,3
2016-09-21,9,-0.1431079085180329,7
2016-09-21,10,-0.9957472613751819,5
2016-09-21,12,-0.9951097672424112,1
2016-09-21,13,0.27544647632212055,14
2016-09-21,14,0.25211934745311737,1
2016-09-21,16,0.35306104738265276,2
2016-09-21,17,-0.38961120378333663,6
2016-09-21,20,-0.003315010033247745,1
2016-09-21,21,0.05858347020029653,2
2016-09-21,22,0.4999914284151856,2
2016-09-21,24,-0.3909292420814633,7
2016-09-21,25,-0.2626014548913531,4
2016-09-21,26,-0.8995044188613974,2
2016-09-21,27,0.9701979392981599,2
2016-09-21,28,-0.7376551091703428,3
2016-09-21,30,-0.49992462062391496,2
2016-09-21,32,-0.019059101910443133,1
2016-09-21,33,0.0018563790945336223,1
2016-09-21,34,-0.00024162539921235293,1
2016-09-21,36,-3.739391015441148e-05,3
2016-09-21,38,0.9884864576160908,1
2016-09-21,39,-0.01364838816516567,1
2016-09-21,40,-7.066897126151162e-05,1
2016-09-21,41,-0.0007789391183905536,1
2016-09-21,43,-1.8835324453903013e-05,1
2016-09-21,44,-0.06224568887409987,1
2016-09-21,45,-0.5000814752638725,2
2016-09-21,47,-0.462942637724268,5
